File,smi_all_000065.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=32
File,smi_all_000066.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=12
File,smi_all_000067.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_all_000068.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=528
File,smi_all_000069.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=776
File,smi_all_000070.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000071.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=52
File,smi_all_000072.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000073.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000074.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000075.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000076.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000077.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000078.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000079.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000080.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000081.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000082.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000083.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000084.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000085.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000086.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000087.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000088.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000089.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=504
File,smi_all_000090.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_all_000091.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=460
File,smi_all_000092.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=460
File,smi_all_000093.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_all_000094.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=12
File,smi_all_000095.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=12
File,smi_all_000096.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000097.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1464
File,smi_all_000098.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=40
File,smi_all_000099.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=96
File,smi_all_000100.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=2056
File,smi_all_000101.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000102.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=6152
File,smi_all_000103.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=20
File,smi_all_000104.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000105.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1784
File,smi_all_000106.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=2836
File,smi_all_000107.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1456
File,smi_all_000108.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000109.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000110.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000111.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000112.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000113.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000114.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000115.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000116.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000117.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000118.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000119.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000120.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000121.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000122.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000123.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000124.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000125.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=24
File,smi_all_000126.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1420
File,smi_all_000127.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1812
File,smi_all_000128.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000129.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=11672
File,smi_all_000130.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8620
File,smi_all_000131.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_all_000132.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=96
File,smi_all_000133.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000134.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_all_000135.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=14988
File,smi_all_000136.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_all_000137.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=520
File,smi_all_000138.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=520
File,smi_all_000139.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=520
File,smi_all_000140.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=28
File,smi_all_000141.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=10032
File,smi_all_000142.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=19724
File,smi_all_000143.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=67396
File,smi_all_000144.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=48
File,smi_all_000145.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=3812
File,smi_all_000146.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=3812
File,smi_all_000147.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=3812
File,smi_all_000148.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=532
File,smi_all_000149.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_clocks_000000.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_clocks_000001.bin,Result: success,ret=0 errno=0 status=0x0,params_size=256
File,smi_clocks_000002.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_clocks_000003.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_clocks_000004.bin,Result: success,ret=0 errno=0 status=0x0,params_size=4
File,smi_clocks_000005.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_clocks_000006.bin,Result: success,ret=0 errno=0 status=0x0,params_size=132
File,smi_clocks_000007.bin,Result: fail,ret=0 errno=0 status=0x1f,params_size=40
File,smi_clocks_000008.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_clocks_000009.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_clocks_000010.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_clocks_000011.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_clocks_000012.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=264
File,smi_clocks_000013.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_clocks_000014.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=268
File,smi_clocks_000015.bin,Result: fail,ret=0 errno=0 status=0x3a,params_size=40
File,smi_clocks_000016.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=532
File,smi_clocks_000017.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1
File,smi_clocks_000018.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_clocks_000019.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_clocks_000020.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=992
File,smi_clocks_000021.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_clocks_000022.bin,Result: fail,ret=0 errno=0 status=0x1e,params_size=16
File,smi_clocks_000023.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=14988
File,smi_clocks_000024.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_clocks_000025.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=520
File,smi_clocks_000026.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=520
File,smi_clocks_000027.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=520
File,smi_clocks_000028.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=10032
File,smi_clocks_000029.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=2052
File,smi_clocks_000030.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=928
File,smi_clocks_000031.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_power_000000.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_power_000001.bin,Result: success,ret=0 errno=0 status=0x0,params_size=256
File,smi_power_000002.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_power_000003.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_power_000004.bin,Result: success,ret=0 errno=0 status=0x0,params_size=4
File,smi_power_000005.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_power_000006.bin,Result: success,ret=0 errno=0 status=0x0,params_size=132
File,smi_power_000007.bin,Result: fail,ret=0 errno=0 status=0x1f,params_size=40
File,smi_power_000008.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_power_000009.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_power_000010.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_power_000011.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_power_000012.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=264
File,smi_power_000013.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_power_000014.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=268
File,smi_power_000015.bin,Result: fail,ret=0 errno=0 status=0x3a,params_size=40
File,smi_power_000016.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=532
File,smi_power_000017.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1
File,smi_power_000018.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_power_000019.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_power_000020.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=992
File,smi_power_000021.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_power_000022.bin,Result: fail,ret=0 errno=0 status=0x1e,params_size=16
File,smi_power_000023.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_power_000024.bin,Result: fail,ret=0 errno=0 status=0x57,params_size=12
File,smi_power_000025.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_power_000026.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=11672
File,smi_power_000027.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8620
File,smi_power_000028.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1928
File,smi_power_000029.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_supported_000000.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_supported_000001.bin,Result: success,ret=0 errno=0 status=0x0,params_size=256
File,smi_supported_000002.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_supported_000003.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_supported_000004.bin,Result: success,ret=0 errno=0 status=0x0,params_size=4
File,smi_supported_000005.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_supported_000006.bin,Result: success,ret=0 errno=0 status=0x0,params_size=132
File,smi_supported_000007.bin,Result: fail,ret=0 errno=0 status=0x1f,params_size=40
File,smi_supported_000008.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_supported_000009.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_supported_000010.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_supported_000011.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_supported_000012.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=264
File,smi_supported_000013.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_supported_000014.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=268
File,smi_supported_000015.bin,Result: fail,ret=0 errno=0 status=0x3a,params_size=40
File,smi_supported_000016.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=532
File,smi_supported_000017.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1
File,smi_supported_000018.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_supported_000019.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_supported_000020.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=992
File,smi_supported_000021.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_supported_000022.bin,Result: fail,ret=0 errno=0 status=0x1e,params_size=16
File,smi_supported_000023.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=460
File,smi_util_000000.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_util_000001.bin,Result: success,ret=0 errno=0 status=0x0,params_size=256
File,smi_util_000002.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_util_000003.bin,Result: success,ret=0 errno=0 status=0x0,params_size=12
File,smi_util_000004.bin,Result: success,ret=0 errno=0 status=0x0,params_size=4
File,smi_util_000005.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_util_000006.bin,Result: success,ret=0 errno=0 status=0x0,params_size=132
File,smi_util_000007.bin,Result: fail,ret=0 errno=0 status=0x1f,params_size=40
File,smi_util_000008.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
File,smi_util_000009.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_util_000010.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_util_000011.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_util_000012.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=264
File,smi_util_000013.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_util_000014.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=268
File,smi_util_000015.bin,Result: fail,ret=0 errno=0 status=0x3a,params_size=40
File,smi_util_000016.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=532
File,smi_util_000017.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=1
File,smi_util_000018.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=4
File,smi_util_000019.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_util_000020.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=992
File,smi_util_000021.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=16
File,smi_util_000022.bin,Result: fail,ret=0 errno=0 status=0x1e,params_size=16
File,smi_util_000023.bin,Result: success,ret=0 errno=0 status=0x0,params_size=48
File,smi_util_000024.bin,Result: fail,ret=0 errno=0 status=0x57,params_size=12
File,smi_util_000025.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=8
File,smi_util_000026.bin,Result: fail,ret=0 errno=0 status=0x56,params_size=55888
File,smi_util_000027.bin,Result: success,ret=0 errno=0 status=0x0,params_size=128
